Title,Year,Type,Journal Name,Article URL,Researcher Name,Profile URL,Job Title,Field
The Real Effect of Accounting for Software Development Costs on Corporate Innovation,2025,Contribution to journal,European Accounting Review,https://researchportalplus.anu.edu.au/en/publications/the-real-effect-of-accounting-for-software-development-costs-on-c,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
The effectiveness of sanctions on disclosure regulation: Australian evidence,2023,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/the-effectiveness-of-sanctions-on-disclosure-regulation-australia,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
The geography of corporate tax avoidance,2023,Contribution to journal,eJournal of Tax Research,https://researchportalplus.anu.edu.au/en/publications/the-geography-of-corporate-tax-avoidance,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Cross-Border Mergers and Acquisitions and CSR Performance: Evidence from China,2022,Contribution to journal,Journal of Business Ethics,https://researchportalplus.anu.edu.au/en/publications/cross-border-mergers-and-acquisitions-and-csr-performance-evidenc,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Workforce education and corporate innovation,2022,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/workforce-education-and-corporate-innovation,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Distracted institutional investors and audit risk,2021,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/distracted-institutional-investors-and-audit-risk,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Economic policy uncertainty and cost stickiness,2021,Contribution to journal,Management Accounting Research,https://researchportalplus.anu.edu.au/en/publications/economic-policy-uncertainty-and-cost-stickiness,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
In name only: Information spillovers among Chinese firms with similar stock names during earnings announcements,2021,Contribution to journal,Journal of Corporate Finance,https://researchportalplus.anu.edu.au/en/publications/in-name-only-information-spillovers-among-chinese-firms-with-simi,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
The Impact of the Leahy-Smith America Invents Act on Firms’ R&D Disclosure,2021,Contribution to journal,European Accounting Review,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-the-leahy-smith-america-invents-act-on-firms-rampd-,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Using the R&D capitalisation choice to explain the scale benefits of R&D investment,2020,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/using-the-rampd-capitalisation-choice-to-explain-the-scale-benefi,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Does Exploration Intensity Affect Analyst Forecast Bias?,2018,Contribution to conference,,https://researchportalplus.anu.edu.au/en/publications/does-exploration-intensity-affect-analyst-forecast-bias,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
"Exploration intensity, analysts’ private information development and their forecast performance",2018,Contribution to journal,Accounting and Business Research,https://researchportalplus.anu.edu.au/en/publications/exploration-intensity-analysts-private-information-development-an,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Investment-related pressure and audit risk,2017,Contribution to journal,Auditing,https://researchportalplus.anu.edu.au/en/publications/investment-related-pressure-and-audit-risk,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Probability of loss reversal in Australia,2017,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/probability-of-loss-reversal-in-australia,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
The impact of Leahy-Smith America Invents Act on Financial Analysts' Information Environment of Innovative Firms,2016,Contribution to conference,,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-leahy-smith-america-invents-act-on-financial-analys,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Analysts' Forecasts Following Forced CEO Changes,2014,Contribution to journal,Abacus,https://researchportalplus.anu.edu.au/en/publications/analysts-forecasts-following-forced-ceo-changes,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
Accounting for investments and the relevance of losses to firm value,2010,Contribution to journal,International Journal of Accounting,https://researchportalplus.anu.edu.au/en/publications/accounting-for-investments-and-the-relevance-of-losses-to-firm-va,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
"Components of Accruals, Losses and Future Profitability",2007,Contribution to journal,Accounting Research Journal,https://researchportalplus.anu.edu.au/en/publications/components-of-accruals-losses-and-future-profitability,AsPr Steven Wu,https://researchportalplus.anu.edu.au/en/persons/steven-wu,,Accounting
CEO Compensation in Japan: Why so Different from the United States? Why so Different from the United States?,2018,Contribution to journal,Journal of Financial and Quantitative Analysis,https://researchportalplus.anu.edu.au/en/publications/ceo-compensation-in-japan-why-so-different-from-the-united-states,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Executive Stock Options and Manipulated Stock-Price Performance,2012,Contribution to journal,International Review of Finance,https://researchportalplus.anu.edu.au/en/publications/executive-stock-options-and-manipulated-stock-price-performance,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Do ESOPs enhance firm performance? Evidence from China's reform experiment,2011,Contribution to journal,Journal of Banking and Finance,https://researchportalplus.anu.edu.au/en/publications/do-esops-enhance-firm-performance-evidence-from-chinas-reform-exp,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
The performance effect of managerial ownership: Evidence from China,2008,Contribution to journal,Journal of Banking and Finance,https://researchportalplus.anu.edu.au/en/publications/the-performance-effect-of-managerial-ownership-evidence-from-chin,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Australian chief executive officer remuneration: pay and performance,2006,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/australian-chief-executive-officer-remuneration-pay-and-performan,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Performance Thresholds in Managerial Incentive Contracts,2003,Contribution to journal,Journal of Business,https://researchportalplus.anu.edu.au/en/publications/performance-thresholds-in-managerial-incentive-contracts,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
A graphical approach to the standard principal-agent model,2002,Contribution to journal,Journal of Economic Education,https://researchportalplus.anu.edu.au/en/publications/a-graphical-approach-to-the-standard-principal-agent-model,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Understanding the determinants of managerial ownership and the link between ownership and performance: Comment,2001,Contribution to journal,Journal of Financial Economics,https://researchportalplus.anu.edu.au/en/publications/understanding-the-determinants-of-managerial-ownership-and-the-li,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
"CEO pay, firm size, and corporate performance: Evidence from Canada",2000,Contribution to journal,Canadian Journal of Economics,https://researchportalplus.anu.edu.au/en/publications/ceo-pay-firm-size-and-corporate-performance-evidence-from-canada,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Executive compensation and managerial incentives: A comparison between Canada and the United States,1999,Contribution to journal,Journal of Corporate Finance,https://researchportalplus.anu.edu.au/en/publications/executive-compensation-and-managerial-incentives-a-comparison-bet,AsPr Xianming Zhou,https://researchportalplus.anu.edu.au/en/persons/xianming-zhou,Associate Professor in Finance,Finance
Do rights matter? An intraday analysis of rights issues in Australia,2023,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/do-rights-matter-an-intraday-analysis-of-rights-issues-in-austral,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Company responses to exchange queries in real time,2017,Contribution to journal,Pacific Basin Finance Journal,https://researchportalplus.anu.edu.au/en/publications/company-responses-to-exchange-queries-in-real-time,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Are imputation credits capitalised into stock prices?,2015,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/are-imputation-credits-capitalised-into-stock-prices,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
The intraday impact of company responses to exchange queries,2013,Contribution to journal,Journal of Banking and Finance,https://researchportalplus.anu.edu.au/en/publications/the-intraday-impact-of-company-responses-to-exchange-queries,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Exploring the asset growth effect in the australian equity market,2011,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/exploring-the-asset-growth-effect-in-the-australian-equity-market,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
The economic significance of trading based on the size effect in Australia,2011,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/the-economic-significance-of-trading-based-on-the-size-effect-in-,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
The impact of company responses to exchange queries on the Australian equity market,2011,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-company-responses-to-exchange-queries-on-the-austra,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
The impact of liquidity and transaction costs on the 52-week high momentum strategy in Australia,2010,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/the-impact-of-liquidity-and-transaction-costs-on-the-52-week-high,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Fundamental and technical analysis: Substitutes or complements?,2009,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/fundamental-and-technical-analysis-substitutes-or-complements,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Momentum profits in the Australian equity market: A matched firm approach,2009,Contribution to journal,Pacific Basin Finance Journal,https://researchportalplus.anu.edu.au/en/publications/momentum-profits-in-the-australian-equity-market-a-matched-firm-a,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
A Disaggregated Analysis of Movements in East Asian Regional Stock Volatility,2007,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/a-disaggregated-analysis-of-movements-in-east-asian-regional-stoc,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Movements in Australian Stock Volatility: A Disaggregated Approach,2005,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/movements-in-australian-stock-volatility-a-disaggregated-approach,Prof Steve Sault,https://researchportalplus.anu.edu.au/en/persons/steve-sault,,Finance
Investment option switching behaviour and impact for pension fund members around the COVID pandemic,2025,Contribution to journal,Australian Journal of Management,https://researchportalplus.anu.edu.au/en/publications/investment-option-switching-behaviour-and-impact-for-pension-fund,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
A building block approach to retirement income design,2024,Contribution to journal,Journal of Pension Economics and Finance,https://researchportalplus.anu.edu.au/en/publications/a-building-block-approach-to-retirement-income-design,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Interaction Between Age Pension Means Testing and Innovative Income Streams in Australia,2024,Contribution to journal,Economic Record,https://researchportalplus.anu.edu.au/en/publications/interaction-between-age-pension-means-testing-and-innovative-inco,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Heterogeneity in optimal investment and drawdown strategies in retirement,2022,Contribution to journal,Pacific Basin Finance Journal,https://researchportalplus.anu.edu.au/en/publications/heterogeneity-in-optimal-investment-and-drawdown-strategies-in-re,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
What Dividend Imputation Means for Retirement Savers,2019,Contribution to journal,Economic Record,https://researchportalplus.anu.edu.au/en/publications/what-dividend-imputation-means-for-retirement-savers,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
How academic research can inform default superannuation fund design and individual financial decision-making,2018,Contribution to journal,The Australasian Journal of Applied Finance,https://researchportalplus.anu.edu.au/en/publications/how-academic-research-can-inform-default-superannuation-fund-desi,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
One size fits all? Tailoring retirement plan defaults,2018,Contribution to journal,Journal of Economic Behavior and Organization,https://researchportalplus.anu.edu.au/en/publications/one-size-fits-all-tailoring-retirement-plan-defaults,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Quantification of factors influencing student perceptions of group work,2018,Contribution to journal,Journal of University Teaching and Learning Practice,https://researchportalplus.anu.edu.au/en/publications/quantification-of-factors-influencing-student-perceptions-of-grou,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Quantification of influences on student perceptions of group work,2018,Contribution to journal,Journal of University Teaching and Learning Practice,https://researchportalplus.anu.edu.au/en/publications/quantification-of-influences-on-student-perceptions-of-group-work,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Design of MySuper default funds: influences and outcomes,2017,Contribution to journal,Accounting and Finance,https://researchportalplus.anu.edu.au/en/publications/design-of-mysuper-default-funds-influences-and-outcomes,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Non-parametric integral estimation using data clustering in stochastic dynamic programming: An introduction using lifetime financial modelling,2017,Contribution to journal,Risks,https://researchportalplus.anu.edu.au/en/publications/non-parametric-integral-estimation-using-data-clustering-in-stoch,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
A survey of actuarial graduates' views on their education,2016,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/a-survey-of-actuarial-graduates-views-on-their-education,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
The Australian superannuation system post stronger super: Views from fund executives,2015,Contribution to journal,Law and Financial Markets Review,https://researchportalplus.anu.edu.au/en/publications/the-australian-superannuation-system-post-stronger-super-views-fr,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
The effect of objective formulation on retirement decision making,2015,Contribution to journal,Insurance: Mathematics and Economics,https://researchportalplus.anu.edu.au/en/publications/the-effect-of-objective-formulation-on-retirement-decision-making,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
A pilot survey of actuarial graduates' views on their education,2014,Contribution to journal,Australian Journal of Actuarial Practice,https://researchportalplus.anu.edu.au/en/publications/a-pilot-survey-of-actuarial-graduates-views-on-their-education,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Stochastic economic models for actuarial use: An example from China,2014,Contribution to journal,Annals of Actuarial Science,https://researchportalplus.anu.edu.au/en/publications/stochastic-economic-models-for-actuarial-use-an-example-from-chin,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Student views on the use of a flipped classroom approach: Evidence from Australia,2014,Contribution to journal,Business Education & Accreditation,https://researchportalplus.anu.edu.au/en/publications/student-views-on-the-use-of-a-flipped-classroom-approach-evidence,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Effects of scheme default insurance on decisions and financial outcomes in defined benefit pension schemes,2013,Contribution to journal,Annals of Actuarial Science,https://researchportalplus.anu.edu.au/en/publications/effects-of-scheme-default-insurance-on-decisions-and-financial-ou,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Investment strategies in retirement: In the presence of a means-tested government pension,2012,Contribution to journal,Journal of Pension Economics and Finance,https://researchportalplus.anu.edu.au/en/publications/investment-strategies-in-retirement-in-the-presence-of-a-means-te,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Causes of defined benefit pension scheme funding ratio volatility and average contribution rates,2011,Contribution to journal,Annals of Actuarial Science,https://researchportalplus.anu.edu.au/en/publications/causes-of-defined-benefit-pension-scheme-funding-ratio-volatility,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Management of Closed Defined Benefit Superannuation Schemes - An Investigation using Simulations,2011,Contribution to journal,Australian Actuarial Journal,https://researchportalplus.anu.edu.au/en/publications/management-of-closed-defined-benefit-superannuation-schemes-an-in,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Effect of AASB 119 'Employee Benefits' on Defined Benefit Superannuation Costs Recognised by Sponsoring Employers,2008,Contribution to journal,Australian Actuarial Journal,https://researchportalplus.anu.edu.au/en/publications/effect-of-aasb-119-employee-benefits-on-defined-benefit-superannu,AsPr Adam Butt,https://researchportalplus.anu.edu.au/en/persons/adam-butt,Associate Professor,Finance
Random effects misspecification and its consequences for prediction in generalized linear mixed models,2026,Contribution to journal,Computational Statistics and Data Analysis,https://researchportalplus.anu.edu.au/en/publications/random-effects-misspecification-and-its-consequences-for-predicti,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Adjusted predictions for generalized estimating equations,2025,Contribution to journal,Biometrics,https://researchportalplus.anu.edu.au/en/publications/adjusted-predictions-for-generalized-estimating-equations,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Inferential procedures for random effects in generalized linear mixed models,2025,Contribution to journal,PLoS ONE,https://researchportalplus.anu.edu.au/en/publications/inferential-procedures-for-random-effects-in-generalized-linear-m,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Homogeneity pursuit and variable selection in regression models for multivariate abundance data,2024,Contribution to journal,Biometrics,https://researchportalplus.anu.edu.au/en/publications/homogeneity-pursuit-and-variable-selection-in-regression-models-f,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
INCREASING DIMENSION ASYMPTOTICS FOR TWO-WAY CROSSED MIXED EFFECT MODELS,2024,Contribution to journal,Annals of Statistics,https://researchportalplus.anu.edu.au/en/publications/increasing-dimension-asymptotics-for-two-way-crossed-mixed-effect,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Modeling and Learning on High-Dimensional Matrix-Variate Sequences,2024,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/modeling-and-learning-on-high-dimensional-matrix-variate-sequence,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
ON THE EFFICIENCY OF COMPOSITE LIKELIHOOD ESTIMATION FOR GAUSSIAN SPATIAL PROCESSES,2024,Contribution to journal,Statistica Sinica,https://researchportalplus.anu.edu.au/en/publications/on-the-efficiency-of-composite-likelihood-estimation-for-gaussian,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
OUCopula: Bi-Channel Multi-Label Copula-Enhanced Adapter-Based CNN for Myopia Screening Based on OU-UWF Images,2024,Chapter in Book/Report/Conference proceeding,,https://researchportalplus.anu.edu.au/en/publications/oucopula-bi-channel-multi-label-copula-enhanced-adapter-based-cnn,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
The effect of the working correlation on fitting models to longitudinal data,2024,Contribution to journal,Scandinavian Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/the-effect-of-the-working-correlation-on-fitting-models-to-longit,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
A double fixed rank kriging approach to spatial regression models with covariate measurement error,2023,Contribution to journal,Environmetrics,https://researchportalplus.anu.edu.au/en/publications/a-double-fixed-rank-kriging-approach-to-spatial-regression-models,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
GEE-Assisted Variable Selection for Latent Variable Models with Multivariate Binary Data,2023,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/gee-assisted-variable-selection-for-latent-variable-models-with-m,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Likelihood-based surrogate dimension reduction,2023,Contribution to journal,Statistics and Computing,https://researchportalplus.anu.edu.au/en/publications/likelihood-based-surrogate-dimension-reduction,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
On the Robust Estimation of Spatial Autoregressive Models,2023,Contribution to journal,Econometrics and Statistics,https://researchportalplus.anu.edu.au/en/publications/on-the-robust-estimation-of-spatial-autoregressive-models,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Screening methods for linear errors-in-variables models in high dimensions,2023,Contribution to journal,Biometrics,https://researchportalplus.anu.edu.au/en/publications/screening-methods-for-linear-errors-in-variables-models-in-high-d,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
The concept of sufficiency in conditional frequentist inference,2023,Contribution to journal,Statistica Neerlandica,https://researchportalplus.anu.edu.au/en/publications/the-concept-of-sufficiency-in-conditional-frequentist-inference,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Assuming independence in spatial latent variable models: Consequences and implications of misspecification,2022,Contribution to journal,Biometrics,https://researchportalplus.anu.edu.au/en/publications/assuming-independence-in-spatial-latent-variable-models-consequen,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Asymptotics for EBLUPs: Nested Error Regression Models,2022,Contribution to journal,Journal of the American Statistical Association,https://researchportalplus.anu.edu.au/en/publications/asymptotics-for-eblups-nested-error-regression-models,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Estimation of graphical models for skew continuous data,2022,Contribution to journal,Scandinavian Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/estimation-of-graphical-models-for-skew-continuous-data,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Increasing cluster size asymptotics for nested error regression models,2022,Contribution to journal,Journal of Statistical Planning and Inference,https://researchportalplus.anu.edu.au/en/publications/increasing-cluster-size-asymptotics-for-nested-error-regression-m,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Robust Multivariate Lasso Regression with Covariance Estimation,2022,Contribution to journal,Journal of Computational and Graphical Statistics,https://researchportalplus.anu.edu.au/en/publications/robust-multivariate-lasso-regression-with-covariance-estimation,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
SPARSE SLICED INVERSE REGRESSION VIA CHOLESKY MATRIX PENALIZATION,2022,Contribution to journal,Statistica Sinica,https://researchportalplus.anu.edu.au/en/publications/sparse-sliced-inverse-regression-via-cholesky-matrix-penalization,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Analysis of survey on menstrual disorder among teenagers using Gaussian copula model with graphical lasso prior,2021,Contribution to journal,PLoS ONE,https://researchportalplus.anu.edu.au/en/publications/analysis-of-survey-on-menstrual-disorder-among-teenagers-using-ga,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Random Effects Misspecification Can Have Severe Consequences for Random Effects Inference in Linear Mixed Models,2021,Contribution to journal,International Statistical Review,https://researchportalplus.anu.edu.au/en/publications/random-effects-misspecification-can-have-severe-consequences-for-,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Finite sample properties of confidence intervals centered on a model averaged estimator,2020,Contribution to journal,Journal of Statistical Planning and Inference,https://researchportalplus.anu.edu.au/en/publications/finite-sample-properties-of-confidence-intervals-centered-on-a-mo,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Generalised regression estimation via the bootstrap,2020,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/generalised-regression-estimation-via-the-bootstrap,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Improved prediction for a spatio-temporal model,2020,Contribution to journal,Environmental and Ecological Statistics,https://researchportalplus.anu.edu.au/en/publications/improved-prediction-for-a-spatio-temporal-model,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
On goodness-of-fit measures for Poisson regression models,2020,Contribution to journal,Australian and New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/on-goodness-of-fit-measures-for-poisson-regression-models,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
On the effect of ignoring correlation in the covariates when fitting linear mixed models,2020,Contribution to journal,Journal of Statistical Planning and Inference,https://researchportalplus.anu.edu.au/en/publications/on-the-effect-of-ignoring-correlation-in-the-covariates-when-fitt,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Synthetic business microdata: An Australian example,2020,Contribution to journal,Journal of Privacy and Confidentiality,https://researchportalplus.anu.edu.au/en/publications/synthetic-business-microdata-an-australian-example,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
The LASSO on latent indices for regression modeling with ordinal categorical predictors,2020,Contribution to journal,Computational Statistics and Data Analysis,https://researchportalplus.anu.edu.au/en/publications/the-lasso-on-latent-indices-for-regression-modeling-with-ordinal-,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
An Imputation model by Dirichlet Process Mixture of Elliptical Copulas for Data of Mixed Type,2019,Working paper,,https://researchportalplus.anu.edu.au/en/publications/an-imputation-model-by-dirichlet-process-mixture-of-elliptical-co,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Australian Business Networks,2019,Working paper,,https://researchportalplus.anu.edu.au/en/publications/australian-business-networks,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
EBLUP: Empirical best linear unbiased estimation**,2019,Chapter in Book/Report/Conference proceeding,,https://researchportalplus.anu.edu.au/en/publications/eblup-empirical-best-linear-unbiased-estimation,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
Flexible Regression and Smoothing: Using GAMLSS in R,2019,Contribution to journal,Australian & New Zealand Journal of Statistics,https://researchportalplus.anu.edu.au/en/publications/flexible-regression-and-smoothing-using-gamlss-in-r,"Prof Alan Welsh, FAA",https://researchportalplus.anu.edu.au/en/persons/alan-welsh,,Finance
